"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","batch","trial_index","risk_c","gain_c","Intercept","Risk_Beta","Gain_Beta","Interaction_Beta","Risk_sig","Gain_sig","Interaction_sig"
"1463","JvHLkdac","Motor Function",75,35,55,10,"Yes to treatment",77,1101.46999999415,1.57142857142857,1,"38",-20,32.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1464","JvHLkdac","Motor Function",75,90,5,5,"No to treatment",77,534.844999987399,0.0555555555555556,1,"39",35,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1465","JvHLkdac","Motor Function",75,50,20,30,"No to treatment",90,870.304999989457,0.4,1,"40",-5,-2.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1466","JvHLkdac","Motor Function",75,75,15,10,"Yes to treatment",77,734.735000005458,0.2,1,"41",20,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1467","JvHLkdac","Motor Function",75,55,25,20,"No to treatment",77,1189.50499998755,0.454545454545455,1,"42",0,2.53333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1468","JvHLkdac","Motor Function",75,35,25,40,"Yes to treatment",90,884.759999986272,0.714285714285714,1,"43",-20,2.53333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1469","JvHLkdac","Motor Function",75,55,25,20,"Yes to treatment",90,486.524999985704,0.454545454545455,1,"44",0,2.53333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1470","JvHLkdac","Motor Function",75,45,20,35,"No to treatment",90,1171.81500000879,0.444444444444444,1,"45",-10,-2.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1471","JvHLkdac","Motor Function",75,50,15,35,"No to treatment",77,1004.83999997959,0.3,1,"46",-5,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1472","JvHLkdac","Motor Function",75,45,10,45,"Yes to treatment",90,1282.18500001822,0.222222222222222,1,"47",-10,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1473","JvHLkdac","Motor Function",75,90,5,5,"No to treatment",77,750.469999999041,0.0555555555555556,1,"48",35,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1474","JvHLkdac","Motor Function",75,55,10,35,"No to treatment",77,1117.63500000234,0.181818181818182,1,"49",0,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1475","JvHLkdac","Motor Function",75,60,25,15,"No to treatment",90,800.855000008596,0.416666666666667,1,"50",5,2.53333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1476","JvHLkdac","Motor Function",75,20,60,20,"Yes to treatment",77,1182.10500001442,3,1,"51",-35,37.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1477","JvHLkdac","Motor Function",75,20,55,25,"Yes to treatment",77,491.589999990538,2.75,1,"52",-35,32.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1478","JvHLkdac","Motor Function",75,80,10,10,"No to treatment",77,1766.8999999878,0.125,1,"53",25,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1479","JvHLkdac","Motor Function",75,40,55,5,"Yes to treatment",77,672.480000008363,1.375,1,"54",-15,32.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1480","JvHLkdac","Motor Function",75,50,15,35,"No to treatment",90,816.354999988107,0.3,1,"55",-5,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1481","JvHLkdac","Motor Function",75,10,60,30,"Yes to treatment",90,929.219999990892,6,1,"56",-45,37.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1482","JvHLkdac","Motor Function",75,85,5,10,"No to treatment",77,745.480000012321,0.0588235294117647,1,"57",30,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1483","JvHLkdac","Motor Function",75,90,5,5,"No to treatment",77,1314.06000000425,0.0555555555555556,1,"58",35,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1484","JvHLkdac","Motor Function",75,60,10,30,"No to treatment",90,768.760000006296,0.166666666666667,1,"59",5,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1485","JvHLkdac","Motor Function",75,65,15,20,"No to treatment",77,1603.91000000527,0.230769230769231,1,"60",10,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1486","JvHLkdac","Motor Function",75,85,5,10,"No to treatment",77,948.594999994384,0.0588235294117647,1,"61",30,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1487","JvHLkdac","Motor Function",75,70,5,25,"No to treatment",90,1180.03999997745,0.0714285714285714,1,"62",15,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1488","JvHLkdac","Motor Function",75,25,5,70,"No to treatment",90,1189.54999998095,0.2,1,"63",-30,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1489","JvHLkdac","Motor Function",75,5,80,15,"Yes to treatment",77,529.450000001816,16,1,"64",-50,57.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1490","JvHLkdac","Motor Function",75,80,15,5,"No to treatment",77,1041.22499999357,0.1875,1,"65",25,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1491","JvHLkdac","Motor Function",75,5,15,80,"No to treatment",77,991.190000000643,3,1,"66",-50,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1492","JvHLkdac","Motor Function",75,70,15,15,"No to treatment",77,790.150000015274,0.214285714285714,1,"67",15,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1493","JvHLkdac","Motor Function",75,40,5,55,"No to treatment",77,1218.54000000167,0.125,1,"68",-15,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1494","JvHLkdac","Motor Function",75,80,10,10,"No to treatment",90,733.05499998969,0.125,1,"69",25,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1495","JvHLkdac","Motor Function",75,35,15,50,"Yes to treatment",90,2184.15000001551,0.428571428571429,1,"70",-20,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1496","JvHLkdac","Motor Function",75,70,10,20,"No to treatment",90,910.23999999743,0.142857142857143,1,"71",15,-12.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1497","JvHLkdac","Motor Function",75,5,80,15,"Yes to treatment",77,1185.25000000955,16,1,"72",-50,57.5333333333333,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1498","JvHLkdac","Motor Function",75,70,15,15,"Yes to treatment",77,4006.79500002298,0.214285714285714,1,"73",15,-7.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1499","JvHLkdac","Motor Function",75,55,20,25,"Yes to treatment",90,1372.65499998466,0.363636363636364,1,"74",0,-2.46666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1500","JvHLkdac","Motor Function",75,60,5,35,"No to treatment",90,1156.93999998621,0.0833333333333333,1,"75",5,-17.4666666666667,0.656984087324831,0.976497079393573,1.15727922249963,0.997637525242124,0,1,0
"1501","kAMrs3cO","Attention (Concentration)",75,45,35,20,"No to treatment",90,891.419999999925,0.777777777777778,1,"1",1.53333333333333,6.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1502","kAMrs3cO","Attention (Concentration)",75,25,70,5,"No to treatment",90,2374.17999992613,2.8,1,"2",-18.4666666666667,41.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1503","kAMrs3cO","Attention (Concentration)",75,55,10,35,"No to treatment",77,1051.91499995999,0.181818181818182,1,"3",11.5333333333333,-18.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1504","kAMrs3cO","Attention (Concentration)",75,55,20,25,"No to treatment",90,1251.09999999404,0.363636363636364,1,"4",11.5333333333333,-8.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1505","kAMrs3cO","Attention (Concentration)",75,90,5,5,"No to treatment",77,2284.25500006415,0.0555555555555556,1,"5",46.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1506","kAMrs3cO","Attention (Concentration)",75,45,40,15,"No to treatment",77,1129.1500000516,0.888888888888889,1,"6",1.53333333333333,11.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1507","kAMrs3cO","Attention (Concentration)",75,15,75,10,"Yes to treatment",90,2303.15500008874,5,1,"7",-28.4666666666667,46.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1508","kAMrs3cO","Attention (Concentration)",75,10,40,50,"No to treatment",90,658.920000074431,4,1,"8",-33.4666666666667,11.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1509","kAMrs3cO","Attention (Concentration)",75,10,20,70,"No to treatment",90,1918.53500006255,2,1,"9",-33.4666666666667,-8.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1510","kAMrs3cO","Attention (Concentration)",75,70,15,15,"No to treatment",90,628.340000053868,0.214285714285714,1,"10",26.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1511","kAMrs3cO","Attention (Concentration)",75,20,30,50,"No to treatment",77,1096.14000003785,1.5,1,"11",-23.4666666666667,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1512","kAMrs3cO","Attention (Concentration)",75,35,10,55,"No to treatment",90,1001.37499999255,0.285714285714286,1,"12",-8.46666666666667,-18.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1513","kAMrs3cO","Attention (Concentration)",75,20,75,5,"No to treatment",90,1403.07999996003,3.75,1,"13",-23.4666666666667,46.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1514","kAMrs3cO","Attention (Concentration)",75,35,25,40,"No to treatment",77,3811.37500004843,0.714285714285714,1,"14",-8.46666666666667,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1515","kAMrs3cO","Attention (Concentration)",75,20,30,50,"No to treatment",77,1831.19000005536,1.5,1,"15",-23.4666666666667,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1516","kAMrs3cO","Attention (Concentration)",75,45,45,10,"No to treatment",77,2114.28500001784,1,1,"16",1.53333333333333,16.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1517","kAMrs3cO","Attention (Concentration)",75,20,60,20,"No to treatment",77,2486.67500005104,3,1,"17",-23.4666666666667,31.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1518","kAMrs3cO","Attention (Concentration)",75,35,5,60,"No to treatment",90,1243.92999999691,0.142857142857143,1,"18",-8.46666666666667,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1519","kAMrs3cO","Attention (Concentration)",75,65,5,30,"No to treatment",77,1795.555000077,0.0769230769230769,1,"19",21.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1520","kAMrs3cO","Attention (Concentration)",75,65,30,5,"No to treatment",77,1756.64999999572,0.461538461538462,1,"20",21.5333333333333,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1521","kAMrs3cO","Attention (Concentration)",75,85,10,5,"No to treatment",77,1430.27999997139,0.117647058823529,1,"21",41.5333333333333,-18.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1522","kAMrs3cO","Attention (Concentration)",75,15,5,80,"No to treatment",90,1432.06000002101,0.333333333333333,1,"22",-28.4666666666667,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1523","kAMrs3cO","Attention (Concentration)",75,25,10,65,"No to treatment",77,1798.76999999397,0.4,1,"23",-18.4666666666667,-18.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1524","kAMrs3cO","Attention (Concentration)",75,30,60,10,"No to treatment",90,1192.99499993213,2,1,"24",-13.4666666666667,31.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1525","kAMrs3cO","Attention (Concentration)",75,45,15,40,"No to treatment",77,1575.38000005297,0.333333333333333,1,"25",1.53333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1526","kAMrs3cO","Attention (Concentration)",75,85,5,10,"No to treatment",90,937.335000024177,0.0588235294117647,1,"26",41.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1527","kAMrs3cO","Attention (Concentration)",75,45,35,20,"No to treatment",90,840.299999923445,0.777777777777778,1,"27",1.53333333333333,6.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1528","kAMrs3cO","Attention (Concentration)",75,25,20,55,"No to treatment",77,967.264999984764,0.8,1,"28",-18.4666666666667,-8.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1529","kAMrs3cO","Attention (Concentration)",75,80,15,5,"No to treatment",90,934.944999986328,0.1875,1,"29",36.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1530","kAMrs3cO","Attention (Concentration)",75,45,35,20,"No to treatment",90,938.730000052601,0.777777777777778,1,"30",1.53333333333333,6.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1531","kAMrs3cO","Attention (Concentration)",75,25,60,15,"No to treatment",90,1951.24500000384,2.4,1,"31",-18.4666666666667,31.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1532","kAMrs3cO","Attention (Concentration)",75,15,50,35,"No to treatment",77,1025.87499993388,3.33333333333333,1,"32",-28.4666666666667,21.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1533","kAMrs3cO","Attention (Concentration)",75,50,30,20,"No to treatment",90,887.670000083745,0.6,1,"33",6.53333333333333,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1534","kAMrs3cO","Attention (Concentration)",75,80,10,10,"No to treatment",90,1205.27999999467,0.125,1,"34",36.5333333333333,-18.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1535","kAMrs3cO","Attention (Concentration)",75,55,25,20,"No to treatment",77,734.204999986105,0.454545454545455,1,"35",11.5333333333333,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1536","kAMrs3cO","Attention (Concentration)",75,60,5,35,"No to treatment",90,724.250000086613,0.0833333333333333,1,"36",16.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1537","kAMrs3cO","Attention (Concentration)",75,80,15,5,"No to treatment",90,927.375000086613,0.1875,1,"37",36.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1538","kAMrs3cO","Attention (Concentration)",75,5,30,65,"Yes to treatment",77,2593.81999995094,6,1,"38",-38.4666666666667,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1539","kAMrs3cO","Attention (Concentration)",75,10,85,5,"No to treatment",77,1488.34499996156,8.5,1,"39",-33.4666666666667,56.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1540","kAMrs3cO","Attention (Concentration)",75,30,45,25,"No to treatment",77,1665.58500006795,1.5,1,"40",-13.4666666666667,16.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1541","kAMrs3cO","Attention (Concentration)",75,50,25,25,"No to treatment",77,1140.07500000298,0.5,1,"41",6.53333333333333,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1542","kAMrs3cO","Attention (Concentration)",75,15,45,40,"No to treatment",77,685.360000003129,3,1,"42",-28.4666666666667,16.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1543","kAMrs3cO","Attention (Concentration)",75,65,30,5,"Yes to treatment",90,1960.57999995537,0.461538461538462,1,"43",21.5333333333333,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1544","kAMrs3cO","Attention (Concentration)",75,15,35,50,"No to treatment",77,1006.30499992985,2.33333333333333,1,"44",-28.4666666666667,6.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1545","kAMrs3cO","Attention (Concentration)",75,55,5,40,"No to treatment",77,1400.29500005767,0.0909090909090909,1,"45",11.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1546","kAMrs3cO","Attention (Concentration)",75,75,15,10,"No to treatment",90,1636.35000004433,0.2,1,"46",31.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1547","kAMrs3cO","Attention (Concentration)",75,60,15,25,"No to treatment",77,1026.89000009559,0.25,1,"47",16.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1548","kAMrs3cO","Attention (Concentration)",75,15,60,25,"Yes to treatment",90,1693.33499995992,4,1,"48",-28.4666666666667,31.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1549","kAMrs3cO","Attention (Concentration)",75,60,15,25,"No to treatment",77,836.400000029244,0.25,1,"49",16.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1550","kAMrs3cO","Attention (Concentration)",75,40,25,35,"No to treatment",77,2149.34500004165,0.625,1,"50",-3.46666666666667,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1551","kAMrs3cO","Attention (Concentration)",75,25,50,25,"No to treatment",90,3063.71499993838,2,1,"51",-18.4666666666667,21.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1552","kAMrs3cO","Attention (Concentration)",75,25,50,25,"No to treatment",90,981.930000009015,2,1,"52",-18.4666666666667,21.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1553","kAMrs3cO","Attention (Concentration)",75,45,50,5,"No to treatment",77,1338.75500003342,1.11111111111111,1,"53",1.53333333333333,21.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1554","kAMrs3cO","Attention (Concentration)",75,50,20,30,"No to treatment",90,888.890000060201,0.4,1,"54",6.53333333333333,-8.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1555","kAMrs3cO","Attention (Concentration)",75,50,45,5,"No to treatment",77,3873.28499997966,0.9,1,"55",6.53333333333333,16.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1556","kAMrs3cO","Attention (Concentration)",75,15,15,70,"No to treatment",90,1314.37500007451,1,1,"56",-28.4666666666667,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1557","kAMrs3cO","Attention (Concentration)",75,15,50,35,"Yes to treatment",90,2773.04500003811,3.33333333333333,1,"57",-28.4666666666667,21.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1558","kAMrs3cO","Attention (Concentration)",75,10,25,65,"Yes to treatment",90,3807.52500006929,2.5,1,"58",-33.4666666666667,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1559","kAMrs3cO","Attention (Concentration)",75,65,5,30,"No to treatment",90,1077.21999997739,0.0769230769230769,1,"59",21.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1560","kAMrs3cO","Attention (Concentration)",75,10,25,65,"No to treatment",90,2111.61999998149,2.5,1,"60",-33.4666666666667,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1561","kAMrs3cO","Attention (Concentration)",75,40,40,20,"No to treatment",90,1658.06499996688,1,1,"61",-3.46666666666667,11.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1562","kAMrs3cO","Attention (Concentration)",75,85,5,10,"No to treatment",90,921.919999993406,0.0588235294117647,1,"62",41.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1563","kAMrs3cO","Attention (Concentration)",75,90,5,5,"No to treatment",90,894.480000017211,0.0555555555555556,1,"63",46.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1564","kAMrs3cO","Attention (Concentration)",75,90,5,5,"No to treatment",90,1304.93500002194,0.0555555555555556,1,"64",46.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1565","kAMrs3cO","Attention (Concentration)",75,30,25,45,"No to treatment",90,877.640000078827,0.833333333333333,1,"65",-13.4666666666667,-3.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1566","kAMrs3cO","Attention (Concentration)",75,50,30,20,"Yes to treatment",77,2521.63500001188,0.6,1,"66",6.53333333333333,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1567","kAMrs3cO","Attention (Concentration)",75,15,30,55,"No to treatment",77,3149.38499999698,2,1,"67",-28.4666666666667,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1568","kAMrs3cO","Attention (Concentration)",75,10,80,10,"No to treatment",90,873.804999981076,8,1,"68",-33.4666666666667,51.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1569","kAMrs3cO","Attention (Concentration)",75,60,5,35,"No to treatment",90,1238.90999995638,0.0833333333333333,1,"69",16.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1570","kAMrs3cO","Attention (Concentration)",75,40,55,5,"No to treatment",77,858.83499996271,1.375,1,"70",-3.46666666666667,26.0666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1571","kAMrs3cO","Attention (Concentration)",75,90,5,5,"No to treatment",90,838.164999964647,0.0555555555555556,1,"71",46.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1572","kAMrs3cO","Attention (Concentration)",75,20,30,50,"No to treatment",77,733.594999997877,1.5,1,"72",-23.4666666666667,1.06666666666667,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1573","kAMrs3cO","Attention (Concentration)",75,80,5,15,"No to treatment",90,805.504999938421,0.0625,1,"73",36.5333333333333,-23.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1574","kAMrs3cO","Attention (Concentration)",75,70,20,10,"Yes to treatment",90,2471.84999997262,0.285714285714286,1,"74",26.5333333333333,-8.93333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1575","kAMrs3cO","Attention (Concentration)",75,60,15,25,"No to treatment",90,922.85999993328,0.25,1,"75",16.5333333333333,-13.9333333333333,0.10413220055054,0.982972034546187,1.01960592623783,1.00021018265997,0,0,0
"1576","L3dvhd7L","Mood",75,15,55,30,"Yes to treatment",77,498.224999988452,3.66666666666667,1,"1",-35.4,30.0666666666667,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1577","L3dvhd7L","Mood",75,60,30,10,"Yes to treatment",90,2610.2200000314,0.5,1,"2",9.6,5.06666666666667,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1578","L3dvhd7L","Mood",75,40,55,5,"Yes to treatment",90,468.794999993406,1.375,1,"3",-10.4,30.0666666666667,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1579","L3dvhd7L","Mood",75,20,25,55,"Yes to treatment",77,623.574999975972,1.25,1,"4",-30.4,0.0666666666666664,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1580","L3dvhd7L","Mood",75,70,5,25,"Yes to treatment",77,471.655000001192,0.0714285714285714,1,"5",19.6,-19.9333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1581","L3dvhd7L","Mood",75,15,20,65,"Yes to treatment",77,568.28000000678,1.33333333333333,1,"6",-35.4,-4.93333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1582","L3dvhd7L","Mood",75,15,70,15,"Yes to treatment",90,778.814999968745,4.66666666666667,1,"7",-35.4,45.0666666666667,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1583","L3dvhd7L","Mood",75,80,5,15,"Yes to treatment",90,480.710000032559,0.0625,1,"8",29.6,-19.9333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1584","L3dvhd7L","Mood",75,40,10,50,"Yes to treatment",77,641.060000052676,0.25,1,"9",-10.4,-14.9333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1585","L3dvhd7L","Mood",75,80,10,10,"Yes to treatment",90,560.674999956973,0.125,1,"10",29.6,-14.9333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1586","L3dvhd7L","Mood",75,75,20,5,"Yes to treatment",77,520.58000001125,0.266666666666667,1,"11",24.6,-4.93333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1587","L3dvhd7L","Mood",75,65,5,30,"Yes to treatment",77,2057.02000006568,0.0769230769230769,1,"12",14.6,-19.9333333333333,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1588","L3dvhd7L","Mood",75,15,55,30,"Yes to treatment",90,478.94499998074,3.66666666666667,1,"13",-35.4,30.0666666666667,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
"1589","L3dvhd7L","Mood",75,30,25,45,"Yes to treatment",90,560.389999998733,0.833333333333333,1,"14",-20.4,0.0666666666666664,2.90070146547713e-12,0.999999999999999,1,1,0,0,0
